timestep,timestamp,error,lap_number,speed_scalar,blur_level,pos_x,pos_y,pos_z
1538,49.9485,0.0542,0,0.2,0,-0.346588,-5.674448,1.0
1539,49.9801,0.062,0,0.2,0,-0.352589,-5.673703,1.0
1540,50.0157,0.0768,0,0.2,0,-0.358584,-5.672945,1.000001
1541,50.0486,0.0769,0,0.2,0,-0.364582,-5.672174,1.000001
1542,50.0802,0.0697,0,0.2,0,-0.370587,-5.671389,1.000001
1543,50.1132,0.085,0,0.2,0,-0.376609,-5.670588,1.000001
1544,50.1463,0.0925,0,0.2,0,-0.382645,-5.669772,1.000002
1545,50.1768,0.0776,0,0.2,0,-0.388691,-5.668942,1.000002
1546,50.2096,0.0931,0,0.2,0,-0.39474,-5.668098,1.000002
1547,50.2453,0.0778,0,0.2,0,-0.400785,-5.667242,1.000002
1548,50.2784,0.0856,0,0.2,0,-0.406821,-5.666373,1.000003
1549,50.3127,0.1014,0,0.2,0,-0.412854,-5.665491,1.000003
1550,50.3459,0.0934,0,0.2,0,-0.418885,-5.664597,1.000003
1551,50.3768,0.1013,0,0.2,0,-0.424911,-5.66369,1.000003
1552,50.4087,0.1089,0,0.2,0,-0.430931,-5.66277,1.000003
1553,50.438,0.1163,0,0.2,0,-0.436947,-5.661838,1.000003
1554,50.4674,0.0771,0,0.2,0,-0.442961,-5.660892,1.000004
1555,50.4969,0.069,0,0.2,0,-0.44898,-5.659932,1.000004
1556,50.5304,0.0922,0,0.2,0,-0.455003,-5.658958,1.000004
1557,50.5603,0.0774,0,0.2,0,-0.461023,-5.657972,1.000004
1558,50.592,0.0772,0,0.2,0,-0.467035,-5.656974,1.000004
1559,50.6255,0.0853,0,0.2,0,-0.47304,-5.655964,1.000004
1560,50.6613,0.0847,0,0.2,0,-0.479042,-5.654942,1.000005
1561,50.6968,0.085,0,0.2,0,-0.485037,-5.653908,1.000005
1562,50.7295,0.0767,0,0.2,0,-0.491027,-5.652863,1.000005
1563,50.7629,0.0845,0,0.2,0,-0.49701,-5.651805,1.000005
1564,50.7968,0.061,0,0.2,0,-0.502993,-5.650735,1.000005
1565,50.8284,0.0607,0,0.2,0,-0.508979,-5.649651,1.000005
1566,50.8574,0.0453,0,0.2,0,-0.514965,-5.648555,1.000005
1567,50.8892,0.0528,0,0.2,0,-0.520947,-5.647446,1.000005
1568,50.9201,0.045,0,0.2,0,-0.526927,-5.646325,1.000005
1569,50.9534,0.076,0,0.2,0,-0.532903,-5.645191,1.000005
1570,50.9869,0.0525,0,0.2,0,-0.538878,-5.644045,1.000005
1571,51.021,0.0602,0,0.2,0,-0.544849,-5.642888,1.000005
1572,51.0564,0.0679,0,0.2,0,-0.550819,-5.641717,1.000005
1573,51.0941,0.0373,0,0.2,0,-0.556787,-5.640534,1.000005
1574,51.1264,0.0612,0,0.2,0,-0.562761,-5.639338,1.000005
1575,51.1622,0.0692,0,0.2,0,-0.568732,-5.638128,1.000005
1576,51.1935,0.0685,0,0.2,0,-0.574697,-5.636907,1.000005
1577,51.2228,0.0843,0,0.2,0,-0.580656,-5.635674,1.000005
1578,51.2532,0.0845,0,0.2,0,-0.586609,-5.634429,1.000005
1579,51.2864,0.1008,0,0.2,0,-0.592556,-5.633172,1.000005
1580,51.3172,0.0849,0,0.2,0,-0.598501,-5.631902,1.000005
1581,51.3529,0.0695,0,0.2,0,-0.604443,-5.63062,1.000005
1582,51.3848,0.069,0,0.2,0,-0.610385,-5.629324,1.000005
1583,51.4162,0.0764,0,0.2,0,-0.616325,-5.628016,1.000005
1584,51.4489,0.0755,0,0.2,0,-0.622267,-5.626694,1.000005
1585,51.4803,0.0922,0,0.2,0,-0.628208,-5.625358,1.000005
1586,51.5135,0.0842,0,0.2,0,-0.634144,-5.624011,1.000004
1587,51.5444,0.0841,0,0.2,0,-0.640079,-5.622649,1.000004
1588,51.5778,0.0611,0,0.2,0,-0.646012,-5.621275,1.000004
1589,51.6135,0.0367,0,0.2,0,-0.651944,-5.619888,1.000004
1590,51.6454,0.0452,0,0.2,0,-0.657874,-5.618487,1.000004
1591,51.6778,0.0444,0,0.2,0,-0.663802,-5.617074,1.000004
1592,51.7089,0.0839,0,0.2,0,-0.669729,-5.615648,1.000004
1593,51.7399,0.0688,0,0.2,0,-0.675656,-5.614209,1.000004
1594,51.7763,0.0844,0,0.2,0,-0.681573,-5.612758,1.000003
1595,51.8084,0.0619,0,0.2,0,-0.687482,-5.611296,1.000003
1596,51.8417,0.0852,0,0.2,0,-0.693384,-5.609823,1.000003
1597,51.87,0.1086,0,0.2,0,-0.699283,-5.608337,1.000003
1598,51.9014,0.0933,0,0.2,0,-0.705181,-5.606838,1.000003
1599,51.9334,0.116,0,0.2,0,-0.711071,-5.605327,1.000003
1600,51.9651,0.0932,0,0.2,0,-0.716959,-5.603804,1.000003
1601,51.9972,0.1248,0,0.2,0,-0.722846,-5.602266,1.000003
1602,52.0316,0.0932,0,0.2,0,-0.728725,-5.600718,1.000003
1603,52.0644,0.0693,0,0.2,0,-0.734599,-5.599157,1.000002
1604,52.0973,0.076,0,0.2,0,-0.740475,-5.597582,1.000002
1605,52.1313,0.1077,0,0.2,0,-0.746356,-5.595993,1.000002
1606,52.1613,0.0755,0,0.2,0,-0.752239,-5.594389,1.000002
1607,52.1936,0.0755,0,0.2,0,-0.758121,-5.592772,1.000002
1608,52.2274,0.0295,0,0.2,0,-0.763996,-5.591144,1.000002
1609,52.2622,0.053,0,0.2,0,-0.769854,-5.589506,1.000002
1610,52.2969,0.076,0,0.2,0,-0.775698,-5.58786,1.000002
1611,52.3281,0.0762,0,0.2,0,-0.781536,-5.586201,1.000002
1612,52.3612,0.0758,0,0.2,0,-0.787373,-5.584529,1.000001
1613,52.3941,0.0912,0,0.2,0,-0.79321,-5.582844,1.000001
1614,52.4238,0.069,0,0.2,0,-0.799054,-5.581144,1.000001
1615,52.4578,0.1087,0,0.2,0,-0.804904,-5.579428,1.000001
1616,52.4897,0.0929,0,0.2,0,-0.810754,-5.577699,1.000001
1617,52.521,0.1168,0,0.2,0,-0.816598,-5.575957,1.000001
1618,52.5577,0.0934,0,0.2,0,-0.822437,-5.574203,1.000001
1619,52.5894,0.1164,0,0.2,0,-0.828273,-5.572437,1.000001
1620,52.6216,0.1012,0,0.2,0,-0.83411,-5.570656,1.000001
1621,52.6522,0.0774,0,0.2,0,-0.839947,-5.568862,1.000001
1622,52.6837,0.0844,0,0.2,0,-0.845772,-5.567058,1.000001
1623,52.7157,0.0605,0,0.2,0,-0.851585,-5.565243,1.000001
1624,52.7482,0.0674,0,0.2,0,-0.857383,-5.563419,1.0
1625,52.7817,0.0601,0,0.2,0,-0.86316,-5.561587,1.0
1626,52.8141,0.0678,0,0.2,0,-0.868931,-5.559744,1.0
1627,52.8505,0.076,0,0.2,0,-0.874703,-5.557886,1.0
1628,52.8842,0.0924,0,0.2,0,-0.880487,-5.556011,1.0
1629,52.9154,0.1002,0,0.2,0,-0.886277,-5.554121,1.0
1630,52.9447,0.1003,0,0.2,0,-0.892069,-5.552216,1.0
1631,52.9731,0.1244,0,0.2,0,-0.897859,-5.550298,1.0
1632,53.0088,0.1172,0,0.2,0,-0.90365,-5.548367,1.0
1633,53.0414,0.1084,0,0.2,0,-0.909439,-5.546422,1.0
1634,53.0739,0.1002,0,0.2,0,-0.915225,-5.544466,1.0
1635,53.11,0.0925,0,0.2,0,-0.921003,-5.542497,1.0
1636,53.1402,0.0999,0,0.2,0,-0.926777,-5.540516,1.0
1637,53.1717,0.0615,0,0.2,0,-0.932542,-5.538525,1.0
1638,53.2052,0.0684,0,0.2,0,-0.938289,-5.536525,1.0
1639,53.2345,0.0521,0,0.2,0,-0.94402,-5.534516,1.0
1640,53.2674,0.0757,0,0.2,0,-0.94974,-5.532498,1.0
1641,53.3002,0.1077,0,0.2,0,-0.955461,-5.530465,1.0
1642,53.3333,0.0687,0,0.2,0,-0.961188,-5.528416,1.0
1643,53.3663,0.0848,0,0.2,0,-0.966917,-5.526352,1.0
1644,53.4007,0.0852,0,0.2,0,-0.972644,-5.524275,1.0
1645,53.4352,0.1155,0,0.2,0,-0.978372,-5.522184,1.0
1646,53.465,0.0845,0,0.2,0,-0.984101,-5.520078,1.0
1647,53.4973,0.1167,0,0.2,0,-0.989829,-5.517959,1.0
1648,53.5276,0.0692,0,0.2,0,-0.995548,-5.51583,1.0
1649,53.5572,0.0853,0,0.2,0,-1.001254,-5.51369,1.0
1650,53.5903,0.1,0,0.2,0,-1.006944,-5.511544,1.0
1651,53.6234,0.0915,0,0.2,0,-1.012624,-5.509387,1.0
1652,53.6563,0.0757,0,0.2,0,-1.0183,-5.507217,1.0
1653,53.6895,0.0848,0,0.2,0,-1.023981,-5.505032,1.0
1654,53.7213,0.0616,0,0.2,0,-1.029667,-5.502831,1.0
1655,53.7586,0.0849,0,0.2,0,-1.035355,-5.500615,1.0
1656,53.7894,0.084,0,0.2,0,-1.041039,-5.498386,1.0
1657,53.8189,0.1321,0,0.2,0,-1.046715,-5.496147,1.0
1658,53.8494,0.0851,0,0.2,0,-1.052379,-5.493898,1.0
1659,53.8814,0.0689,0,0.2,0,-1.058027,-5.491642,1.0
1660,53.9133,0.1085,0,0.2,0,-1.063667,-5.489375,1.0
1661,53.9449,0.0846,0,0.2,0,-1.0693,-5.487096,1.0
1662,53.9782,0.0518,0,0.2,0,-1.074932,-5.484804,1.0
1663,54.0131,0.0924,0,0.2,0,-1.080561,-5.482499,1.0
1664,54.0485,0.0617,0,0.2,0,-1.08618,-5.480184,1.0
1665,54.0822,0.0688,0,0.2,0,-1.091796,-5.477856,1.0
1666,54.1133,0.1,0,0.2,0,-1.097409,-5.475515,1.0
1667,54.1454,0.0845,0,0.2,0,-1.103021,-5.473161,1.0
1668,54.1747,0.1009,0,0.2,0,-1.108627,-5.470795,1.0
1669,54.2092,0.0701,0,0.2,0,-1.114229,-5.468417,1.0
1670,54.2459,0.1081,0,0.2,0,-1.119826,-5.466026,1.0
1671,54.2778,0.0846,0,0.2,0,-1.125418,-5.463624,1.0
1672,54.3097,0.0997,0,0.2,0,-1.131004,-5.46121,1.0
1673,54.3415,0.0923,0,0.2,0,-1.13659,-5.458782,1.0
1674,54.3697,0.0612,0,0.2,0,-1.142168,-5.456342,1.0
1675,54.4024,0.0999,0,0.2,0,-1.147739,-5.453892,1.0
1676,54.4329,0.092,0,0.2,0,-1.153303,-5.451431,1.0
1677,54.4648,0.1163,0,0.2,0,-1.158868,-5.448955,1.0
1678,54.4969,0.1005,0,0.2,0,-1.164429,-5.446465,1.0
1679,54.5276,0.1168,0,0.2,0,-1.169993,-5.443961,1.0
1680,54.5604,0.1006,0,0.2,0,-1.17555,-5.441445,1.0
1681,54.5971,0.0995,0,0.2,0,-1.181097,-5.43892,1.000001
1682,54.6315,0.0842,0,0.2,0,-1.186636,-5.436383,1.000001
1683,54.6644,0.0771,0,0.2,0,-1.192158,-5.43384,1.000001
1684,54.6965,0.0925,0,0.2,0,-1.197674,-5.431285,1.000001
1685,54.7312,0.0853,0,0.2,0,-1.203185,-5.428719,1.000001
1686,54.7618,0.1082,0,0.2,0,-1.208689,-5.42614,1.000001
1687,54.7928,0.1085,0,0.2,0,-1.214194,-5.423548,1.000001
1688,54.8245,0.1007,0,0.2,0,-1.21969,-5.420944,1.000001
1689,54.8561,0.1001,0,0.2,0,-1.225185,-5.418328,1.000001
1690,54.8891,0.0527,0,0.2,0,-1.230677,-5.415697,1.000001
1691,54.923,0.1077,0,0.2,0,-1.236162,-5.413056,1.000002
1692,54.9573,0.0686,0,0.2,0,-1.241638,-5.410405,1.000002
1693,54.9929,0.1082,0,0.2,0,-1.247111,-5.407741,1.000002
1694,55.0248,0.1004,0,0.2,0,-1.25258,-5.405064,1.000002
1695,55.0568,0.1158,0,0.2,0,-1.258046,-5.402373,1.000002
1696,55.0891,0.0924,0,0.2,0,-1.263502,-5.399673,1.000002
1697,55.1184,0.101,0,0.2,0,-1.268948,-5.396964,1.000002
1698,55.1491,0.0918,0,0.2,0,-1.27439,-5.394242,1.000002
1699,55.1822,0.1001,0,0.2,0,-1.279822,-5.39151,1.000002
1700,55.2143,0.1003,0,0.2,0,-1.285248,-5.388767,1.000002
1701,55.249,0.1084,0,0.2,0,-1.290661,-5.386015,1.000002
1702,55.2805,0.1006,0,0.2,0,-1.29607,-5.383251,1.000002
1703,55.3129,0.101,0,0.2,0,-1.301479,-5.380473,1.000002
1704,55.3457,0.1003,0,0.2,0,-1.30689,-5.377678,1.000002
1705,55.3789,0.1157,0,0.2,0,-1.312299,-5.374871,1.000002
1706,55.4097,0.0764,0,0.2,0,-1.317694,-5.372056,1.000002
1707,55.4406,0.0839,0,0.2,0,-1.323076,-5.369232,1.000002
1708,55.4726,0.0772,0,0.2,0,-1.328452,-5.366397,1.000002
1709,55.5096,0.0999,0,0.2,0,-1.33382,-5.363552,1.000002
1710,55.5441,0.1004,0,0.2,0,-1.339185,-5.360693,1.000002
1711,55.5779,0.1002,0,0.2,0,-1.344551,-5.35782,1.000002
1712,55.6096,0.0929,0,0.2,0,-1.349917,-5.354931,1.000002
1713,55.6413,0.1082,0,0.2,0,-1.355276,-5.352031,1.000002
1714,55.6711,0.0845,0,0.2,0,-1.360624,-5.349123,1.000002
1715,55.7061,0.0928,0,0.2,0,-1.36596,-5.346206,1.000002
1716,55.7373,0.092,0,0.2,0,-1.371288,-5.343279,1.000002
1717,55.7693,0.1079,0,0.2,0,-1.376614,-5.340338,1.000002
1718,55.8058,0.1089,0,0.2,0,-1.381939,-5.337383,1.000002
1719,55.8376,0.1082,0,0.2,0,-1.387254,-5.334419,1.000002
1720,55.8691,0.0691,0,0.2,0,-1.392559,-5.331444,1.000002
1721,55.9007,0.1076,0,0.2,0,-1.397857,-5.328459,1.000002
1722,55.931,0.0846,0,0.2,0,-1.403151,-5.325461,1.000002
1723,55.9635,0.1002,0,0.2,0,-1.408433,-5.322454,1.000002
1724,55.998,0.1001,0,0.2,0,-1.413705,-5.319439,1.000002
1725,56.0309,0.0842,0,0.2,0,-1.418974,-5.316411,1.000002
1726,56.0638,0.0845,0,0.2,0,-1.424243,-5.313367,1.000002
1727,56.0972,0.0776,0,0.2,0,-1.429507,-5.310311,1.000001
1728,56.1284,0.1077,0,0.2,0,-1.434761,-5.307246,1.000001
1729,56.16,0.0999,0,0.2,0,-1.440007,-5.304171,1.000001
1730,56.1933,0.0849,0,0.2,0,-1.44525,-5.301081,1.000001
1731,56.225,0.0846,0,0.2,0,-1.450502,-5.297973,1.000001
1732,56.2572,0.0761,0,0.2,0,-1.455754,-5.294847,1.000001
1733,56.2892,0.0931,0,0.2,0,-1.461004,-5.291709,1.000001
1734,56.3228,0.0929,0,0.2,0,-1.466238,-5.288565,1.000001
1735,56.3575,0.1005,0,0.2,0,-1.47146,-5.285413,1.000001
1736,56.3941,0.0839,0,0.2,0,-1.476665,-5.282255,1.000001
1737,56.4273,0.0762,0,0.2,0,-1.481858,-5.279089,1.000001
1738,56.4614,0.0771,0,0.2,0,-1.48705,-5.275909,1.000001
1739,56.4926,0.0922,0,0.2,0,-1.492237,-5.272716,1.000001
1740,56.5228,0.1012,0,0.2,0,-1.497413,-5.269515,1.000001
1741,56.5573,0.1089,0,0.2,0,-1.502573,-5.266307,1.000001
1742,56.5932,0.1078,0,0.2,0,-1.507722,-5.263092,1.000001
1743,56.6257,0.0922,0,0.2,0,-1.512868,-5.259863,1.000001
1744,56.6576,0.0929,0,0.2,0,-1.518014,-5.256618,1.0
1745,56.686,0.0846,0,0.2,0,-1.523157,-5.25336,1.0
1746,56.7142,0.0927,0,0.2,0,-1.528295,-5.25009,1.0
1747,56.7498,0.1006,0,0.2,0,-1.533425,-5.246809,1.0
1748,56.783,0.0918,0,0.2,0,-1.538545,-5.24352,1.0
1749,56.8158,0.1388,0,0.2,0,-1.543659,-5.240219,1.0
1750,56.8487,0.0929,0,0.2,0,-1.548768,-5.236905,1.0
1751,56.8814,0.0996,0,0.2,0,-1.553873,-5.233579,1.0
1752,56.9123,0.0769,0,0.2,0,-1.558973,-5.23024,1.0
1753,56.945,0.1006,0,0.2,0,-1.564064,-5.226892,1.0
1754,56.9807,0.0685,0,0.2,0,-1.569147,-5.223533,1.0
1755,57.0138,0.0919,0,0.2,0,-1.574222,-5.220164,1.0
1756,57.049,0.0929,0,0.2,0,-1.579293,-5.216783,1.0
1757,57.0829,0.0844,0,0.2,0,-1.584357,-5.213389,1.0
1758,57.1146,0.1005,0,0.2,0,-1.589415,-5.209985,1.0
1759,57.149,0.116,0,0.2,0,-1.59446,-5.206573,0.999999
1760,57.1822,0.0847,0,0.2,0,-1.599491,-5.203156,0.999999
1761,57.2139,0.1239,0,0.2,0,-1.604513,-5.199728,0.999999
1762,57.2453,0.1158,0,0.2,0,-1.609532,-5.196287,0.999999
1763,57.2769,0.0838,0,0.2,0,-1.614548,-5.192832,0.999999
1764,57.3088,0.1167,0,0.2,0,-1.619558,-5.189365,0.999999
1765,57.3412,0.0837,0,0.2,0,-1.624557,-5.18589,0.999999
1766,57.3729,0.1328,0,0.2,0,-1.629543,-5.182408,0.999999
1767,57.4094,0.108,0,0.2,0,-1.634519,-5.178917,0.999999
1768,57.4413,0.0762,0,0.2,0,-1.639498,-5.175408,0.999999
1769,57.4732,0.1397,0,0.2,0,-1.644478,-5.171883,0.999999
1770,57.505,0.0923,0,0.2,0,-1.649452,-5.168345,0.999999
1771,57.5345,0.1232,0,0.2,0,-1.654411,-5.164804,0.999999
1772,57.5648,0.0926,0,0.2,0,-1.659365,-5.161248,0.999999
1773,57.5985,0.1238,0,0.2,0,-1.664309,-5.157685,0.999999
1774,57.6288,0.1085,0,0.2,0,-1.669247,-5.154109,0.999999
1775,57.6634,0.1154,0,0.2,0,-1.674175,-5.150526,0.999999
1776,57.6974,0.124,0,0.2,0,-1.679098,-5.14693,1.0
1777,57.7303,0.0931,0,0.2,0,-1.684008,-5.143327,1.0
1778,57.7635,0.0998,0,0.2,0,-1.688911,-5.139712,1.0
1779,57.7974,0.0682,0,0.2,0,-1.693812,-5.136084,1.0
1780,57.8293,0.0927,0,0.2,0,-1.698714,-5.132438,1.0
1781,57.8609,0.0926,0,0.2,0,-1.703602,-5.128786,1.0
1782,57.8932,0.124,0,0.2,0,-1.708476,-5.125127,1.0
1783,57.9266,0.1084,0,0.2,0,-1.713333,-5.121465,1.000001
1784,57.9578,0.0842,0,0.2,0,-1.718189,-5.117788,1.000001
1785,57.993,0.0845,0,0.2,0,-1.723037,-5.1141,1.000001
1786,58.0251,0.1082,0,0.2,0,-1.727875,-5.110402,1.000002
1787,58.0565,0.1086,0,0.2,0,-1.732698,-5.1067,1.000002
1788,58.0896,0.132,0,0.2,0,-1.737514,-5.102987,1.000002
1789,58.119,0.1233,0,0.2,0,-1.74232,-5.099266,1.000003
1790,58.1533,0.1164,0,0.2,0,-1.747122,-5.095531,1.000003
1791,58.1844,0.1086,0,0.2,0,-1.751917,-5.091785,1.000003
1792,58.2174,0.0929,0,0.2,0,-1.756705,-5.088028,1.000003
1793,58.2528,0.1243,0,0.2,0,-1.76148,-5.084266,1.000003
1794,58.2855,0.069,0,0.2,0,-1.766249,-5.080491,1.000003
1795,58.3172,0.1004,0,0.2,0,-1.771013,-5.076704,1.000004
1796,58.3495,0.0921,0,0.2,0,-1.775773,-5.072904,1.000004
1797,58.3798,0.1161,0,0.2,0,-1.780523,-5.069096,1.000004
1798,58.4131,0.1234,0,0.2,0,-1.785256,-5.065284,1.000004
1799,58.4449,0.1078,0,0.2,0,-1.789983,-5.06146,1.000004
1800,58.477,0.1309,0,0.2,0,-1.794703,-5.057625,1.000004
1801,58.5139,0.0921,0,0.2,0,-1.799416,-5.05378,1.000004
1802,58.5493,0.1395,0,0.2,0,-1.804119,-5.049926,1.000004
1803,58.5841,0.108,0,0.2,0,-1.808816,-5.046059,1.000004
1804,58.6148,0.1238,0,0.2,0,-1.813504,-5.042184,1.000004
1805,58.6454,0.0772,0,0.2,0,-1.818188,-5.038294,1.000004
1806,58.6749,0.1078,0,0.2,0,-1.822869,-5.034391,1.000004
1807,58.7088,0.0922,0,0.2,0,-1.82754,-5.030478,1.000004
1808,58.741,0.1082,0,0.2,0,-1.832198,-5.02656,1.000004
1809,58.773,0.1078,0,0.2,0,-1.83685,-5.02263,1.000004
1810,58.8086,0.092,0,0.2,0,-1.841502,-5.018682,1.000004
1811,58.8422,0.1309,0,0.2,0,-1.846146,-5.014725,1.000004
1812,58.8748,0.0849,0,0.2,0,-1.85078,-5.010759,1.000004
1813,58.9105,0.1467,0,0.2,0,-1.855398,-5.006789,1.000004
1814,58.9404,0.093,0,0.2,0,-1.860011,-5.002808,1.000004
1815,58.9694,0.1081,0,0.2,0,-1.864612,-4.998818,1.000004
1816,59.0013,0.1156,0,0.2,0,-1.869196,-4.994827,1.000004
1817,59.0328,0.1316,0,0.2,0,-1.873762,-4.990835,1.000003
1818,59.065,0.1087,0,0.2,0,-1.878322,-4.98683,1.000003
1819,59.0967,0.1399,0,0.2,0,-1.882872,-4.982817,1.000003
1820,59.1299,0.0918,0,0.2,0,-1.887416,-4.978794,1.000003
1821,59.163,0.0927,0,0.2,0,-1.891952,-4.97476,1.000003
1822,59.2012,0.1155,0,0.2,0,-1.896478,-4.970716,1.000003
1823,59.2373,0.0768,0,0.2,0,-1.900998,-4.966663,1.000003
1824,59.2695,0.092,0,0.2,0,-1.905513,-4.962597,1.000003
1825,59.3014,0.069,0,0.2,0,-1.910022,-4.958519,1.000003
1826,59.333,0.1242,0,0.2,0,-1.91452,-4.954434,1.000002
1827,59.366,0.1231,0,0.2,0,-1.919008,-4.950341,1.000002
1828,59.3969,0.1323,0,0.2,0,-1.92349,-4.946236,1.000002
1829,59.429,0.1002,0,0.2,0,-1.927965,-4.94212,1.000002
1830,59.4622,0.0842,0,0.2,0,-1.932433,-4.937994,1.000002
1831,59.4976,0.1087,0,0.2,0,-1.936891,-4.933858,1.000001
1832,59.5289,0.1006,0,0.2,0,-1.941346,-4.929709,1.000001
1833,59.5634,0.1235,0,0.2,0,-1.945795,-4.925547,1.000001
1834,59.5937,0.0768,0,0.2,0,-1.950238,-4.921373,1.000001
1835,59.6229,0.1478,0,0.2,0,-1.954669,-4.917192,1.0
1836,59.6572,0.1004,0,0.2,0,-1.959095,-4.912998,1.0
1837,59.6894,0.1237,0,0.2,0,-1.963517,-4.908789,1.0
1838,59.7217,0.1001,0,0.2,0,-1.967934,-4.904567,1.0
1839,59.7579,0.0921,0,0.2,0,-1.972342,-4.900335,1.0
1840,59.7895,0.1004,0,0.2,0,-1.976743,-4.896091,1.0
1841,59.8211,0.1317,0,0.2,0,-1.981139,-4.891834,0.999999
1842,59.8529,0.131,0,0.2,0,-1.985525,-4.887569,0.999999
1843,59.8839,0.1157,0,0.2,0,-1.989892,-4.883303,0.999999
1844,59.915,0.1236,0,0.2,0,-1.994244,-4.879034,0.999999
1845,59.9495,0.1235,0,0.2,0,-1.998581,-4.87476,0.999999
1846,59.9809,0.1153,0,0.2,0,-2.002906,-4.870481,0.999999
1847,60.0157,0.1158,0,0.2,0,-2.007214,-4.866201,0.999998
1848,60.0493,0.116,0,0.2,0,-2.011508,-4.861917,0.999998
1849,60.0809,0.1241,0,0.2,0,-2.015794,-4.857622,0.999998
1850,60.1128,0.1166,0,0.2,0,-2.020073,-4.853317,0.999998
1851,60.1444,0.1079,0,0.2,0,-2.024342,-4.849004,0.999998
1852,60.1746,0.1315,0,0.2,0,-2.028602,-4.844681,0.999998
1853,60.2107,0.1318,0,0.2,0,-2.032857,-4.840345,0.999997
1854,60.2404,0.101,0,0.2,0,-2.037106,-4.835998,0.999997
1855,60.2732,0.0998,0,0.2,0,-2.041347,-4.831639,0.999997
1856,60.3092,0.1075,0,0.2,0,-2.045579,-4.827272,0.999997
1857,60.3453,0.1235,0,0.2,0,-2.049803,-4.822895,0.999997
1858,60.3761,0.0844,0,0.2,0,-2.054015,-4.81851,0.999997
1859,60.4092,0.1073,0,0.2,0,-2.058219,-4.814115,0.999997
1860,60.4413,0.0923,0,0.2,0,-2.062414,-4.809712,0.999997
1861,60.4718,0.1398,0,0.2,0,-2.066601,-4.805297,0.999997
1862,60.5051,0.0919,0,0.2,0,-2.070781,-4.800869,0.999996
1863,60.5383,0.116,0,0.2,0,-2.074956,-4.79643,0.999996
1864,60.5694,0.0928,0,0.2,0,-2.079123,-4.79198,0.999996
1865,60.6049,0.108,0,0.2,0,-2.083281,-4.787519,0.999996
1866,60.6379,0.1238,0,0.2,0,-2.087431,-4.783049,0.999996
1867,60.6709,0.117,0,0.2,0,-2.091575,-4.778567,0.999996
1868,60.7045,0.1078,0,0.2,0,-2.095706,-4.774079,0.999996
1869,60.7351,0.077,0,0.2,0,-2.099824,-4.769587,0.999996
1870,60.7647,0.1087,0,0.2,0,-2.10393,-4.765088,0.999996
1871,60.7961,0.0848,0,0.2,0,-2.108026,-4.760581,0.999996
1872,60.8301,0.1009,0,0.2,0,-2.112109,-4.756068,0.999996
1873,60.8623,0.1006,0,0.2,0,-2.116179,-4.751551,0.999996
1874,60.8972,0.108,0,0.2,0,-2.120237,-4.747028,0.999996
1875,60.9294,0.1076,0,0.2,0,-2.124288,-4.742493,0.999996
1876,60.9611,0.1001,0,0.2,0,-2.128331,-4.737946,0.999996
1877,60.994,0.1551,0,0.2,0,-2.132364,-4.733393,0.999996
1878,61.0225,0.1006,0,0.2,0,-2.136385,-4.728831,0.999996
1879,61.0534,0.1231,0,0.2,0,-2.140393,-4.724265,0.999996
1880,61.0853,0.0921,0,0.2,0,-2.144394,-4.719687,0.999996
1881,61.1169,0.1236,0,0.2,0,-2.148383,-4.715104,0.999996
1882,61.1522,0.0928,0,0.2,0,-2.152361,-4.710512,0.999996
1883,61.1917,0.1391,0,0.2,0,-2.156329,-4.705914,0.999997
1884,61.2235,0.1165,0,0.2,0,-2.160288,-4.701305,0.999997
1885,61.2577,0.1234,0,0.2,0,-2.164237,-4.696688,0.999997
1886,61.287,0.1158,0,0.2,0,-2.168175,-4.692065,0.999997
1887,61.3189,0.1009,0,0.2,0,-2.172106,-4.687429,0.999997
1888,61.3533,0.1229,0,0.2,0,-2.176025,-4.682788,0.999997
1889,61.3841,0.1152,0,0.2,0,-2.179938,-4.678134,0.999997
1890,61.4172,0.1238,0,0.2,0,-2.183845,-4.673469,0.999998
1891,61.4528,0.085,0,0.2,0,-2.187746,-4.668789,0.999998
1892,61.4881,0.1393,0,0.2,0,-2.191638,-4.6641,0.999998
1893,61.5191,0.0921,0,0.2,0,-2.195523,-4.6594,0.999998
1894,61.5522,0.1473,0,0.2,0,-2.199404,-4.654685,0.999998
1895,61.5837,0.1161,0,0.2,0,-2.20327,-4.649967,0.999999
1896,61.6146,0.1082,0,0.2,0,-2.207127,-4.64524,0.999999
1897,61.6492,0.1396,0,0.2,0,-2.210971,-4.640509,0.999999
1898,61.681,0.1005,0,0.2,0,-2.214808,-4.635766,0.999999
1899,61.7153,0.1079,0,0.2,0,-2.218633,-4.631016,1.0
1900,61.7492,0.0615,0,0.2,0,-2.222448,-4.626259,1.0
1901,61.7813,0.1391,0,0.2,0,-2.226252,-4.621493,1.0
1902,61.8139,0.1155,0,0.2,0,-2.230043,-4.616724,1.0
1903,61.8452,0.1152,0,0.2,0,-2.233823,-4.611948,1.0
1904,61.8772,0.1156,0,0.2,0,-2.237591,-4.607165,1.000001
1905,61.9092,0.1319,0,0.2,0,-2.241349,-4.602375,1.000001
1906,61.941,0.1233,0,0.2,0,-2.245095,-4.597578,1.000001
1907,61.9752,0.1234,0,0.2,0,-2.248834,-4.592768,1.000001
1908,62.0104,0.1315,0,0.2,0,-2.252566,-4.587946,1.000001
